id,location,visited_GBR,visited_GBR_num,aust_1_or_over_2,"Q.28 IF AUSTRALIAN - Code State (1=NT, 2=NSW and ACT, 3=VIC, 4=QLD, 5=SA, 6=WA, 7=TAS)",aust_state,country_origin,geopol_region,coord,latitude,longitude
18200422,Townsville,NO,2,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18234619,Cairns,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18245969,Cairns,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18288544,Cairns,NO,2,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18288751,Cairns,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18289489,Cairns,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18304688,Cairns,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18322483,Townsville,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18322875,Cairns,NO,2,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18356378,Cairns,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18356661,Cairns,NO,2,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18356672,Cairns,NO,2,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18369954,Cairns,NO,2,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18382374,Cairns,NO,2,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18444580,Airlie Beach,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18473371,Townsville,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18474124,Other,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18480765,Airlie Beach,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18481520,Mackay,NO,2,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18482962,Airlie Beach,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18559091,Townsville,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18648881,Townsville,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18649017,Townsville,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18672321,Townsville,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18712366,Townsville,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18712444,Townsville,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18760482,Townsville,NO,2,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18792716,Cairns,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18797752,Cairns,NO,2,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18884986,Cairns,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18919709,Townsville,NO,2,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18963921,Other,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
19133408,Kuranda,YES,1,1,6,WA,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18182131,Townsville,NO,2,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18185675,Townsville,NO,2,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18249233,Cairns,YES,1,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18249249,Cairns,YES,1,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18370313,Cairns,NO,2,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18373182,Cairns,NO,2,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18463547,Airlie Beach,YES,1,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18474130,Other,YES,1,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18821282,Cairns,YES,1,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18962774,Other,NO,2,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18963930,Other,YES,1,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18964433,Other,NO,2,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18964723,Other,NO,2,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18965108,Other,YES,1,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
19131790,Kuranda,NO,2,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
19131840,Kuranda,NO,2,1,7,TAS,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18414587,Airlie Beach,YES,1,1,,,Australia,Oceania,"27 00 S, 133 00 E",-27,133
18714162,Cairns,NO,2,2,,,Austria,Europe,"47 20 N, 13 20 E",#VALUE!,#VALUE!
18880430,Yeppoon,YES,1,2,,,Austria,Europe,"47 20 N, 13 20 E",#VALUE!,#VALUE!
18234605,Cairns,YES,1,2,,,Belgium,Europe,"50 50 N, 4 00 E",#VALUE!,4
18324092,Cairns,NO,2,2,,,Belgium,Europe,"50 50 N, 4 00 E",#VALUE!,4
18414125,Airlie Beach,NO,2,2,,,Belgium,Europe,"50 50 N, 4 00 E",#VALUE!,4
18426410,Airlie Beach,YES,1,2,,,Belgium,Europe,"50 50 N, 4 00 E",#VALUE!,4
18428966,Cairns,YES,1,2,,,Belgium,Europe,"50 50 N, 4 00 E",#VALUE!,4
18444865,Airlie Beach,YES,1,2,,,Belgium,Europe,"50 50 N, 4 00 E",#VALUE!,4
18456280,Airlie Beach,YES,1,2,,,Belgium,Europe,"50 50 N, 4 00 E",#VALUE!,4
18726003,Cairns,NO,2,2,,,Belgium,Europe,"50 50 N, 4 00 E",#VALUE!,4
18726069,Cairns,NO,2,2,,,Belgium,Europe,"50 50 N, 4 00 E",#VALUE!,4
18860596,Yeppoon,YES,1,2,,,Belgium,Europe,"50 50 N, 4 00 E",#VALUE!,4
18287349,Cairns,YES,1,2,,,Brazil,South America,"10 00 S, 55 00 W",-10,-55
18338540,Townsville,YES,1,2,,,Brazil,South America,"10 00 S, 55 00 W",-10,-55
18446783,Airlie Beach,YES,1,2,,,Brazil,South America,"10 00 S, 55 00 W",-10,-55
18860947,Yeppoon,YES,1,2,,,Brazil,South America,"10 00 S, 55 00 W",-10,-55
19133284,Kuranda,NO,2,2,,,Brazil,South America,"10 00 S, 55 00 W",-10,-55
19133355,Kuranda,NO,2,2,,,Brazil,South America,"10 00 S, 55 00 W",-10,-55
18200670,Townsville,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18233551,Townsville,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18261559,Cairns,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18261724,Cairns,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18299422,Cairns,NO,2,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18336269,Cairns,NO,2,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18356077,Cairns,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18356412,Cairns,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18356425,Cairns,NO,2,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18370321,Cairns,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18370376,Cairns,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18414141,Airlie Beach,NO,2,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18414567,Cairns,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18414585,Airlie Beach,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18428884,Airlie Beach,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18443662,Airlie Beach,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18444382,Airlie Beach,NO,2,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18444929,Cairns,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18446087,Airlie Beach,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18446836,Airlie Beach,NO,2,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18472747,Airlie Beach,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18497849,Townsville,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18498608,Cairns,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18549635,Cairns,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18557291,Townsville,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18694379,Townsville,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18715964,Cairns,NO,2,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18716035,Cairns,NO,2,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18726699,Cairns,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18777217,Cairns,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18777447,Cairns,NO,2,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18779468,Townsville,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18779684,Cairns,YES,1,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
19131869,Kuranda,,,2,,,Canada,North America ,"60 00 N, 95 00 W",60,-95
18414169,Airlie Beach,NO,2,2,,,China,Central Asia,"35 00 N, 105 00 E",35,105
18414177,Airlie Beach,NO,2,2,,,China,Central Asia,"35 00 N, 105 00 E",35,105
18460874,Airlie Beach,YES,1,2,,,China,Central Asia,"35 00 N, 105 00 E",35,105
18714497,Cairns,YES,1,2,,,China,Central Asia,"35 00 N, 105 00 E",35,105
18714498,Cairns,YES,1,2,,,China,Central Asia,"35 00 N, 105 00 E",35,105
18834714,Cairns,NO,2,2,,,China,Central Asia,"35 00 N, 105 00 E",35,105
18834856,Cairns,YES,1,2,,,China,Central Asia,"35 00 N, 105 00 E",35,105
18412251,Airlie Beach,NO,2,2,,,Colombia,South America,"4 00 N, 72 00 W",4,-72
18726375,Cairns,YES,1,2,,,Colombia,South America,"4 00 N, 72 00 W",4,-72
18726627,Cairns,YES,1,2,,,Colombia,South America,"4 00 N, 72 00 W",4,-72
18260818,Cairns,YES,1,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18260998,Cairns,YES,1,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18260999,Cairns,YES,1,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18273686,Cairns,YES,1,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18288666,Cairns,YES,1,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18446603,Airlie Beach,YES,1,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18648334,Townsville,YES,1,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18672372,Townsville,YES,1,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18743156,Townsville,YES,1,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18761319,Cairns,YES,1,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18779301,Townsville,NO,2,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18795937,Townsville,NO,2,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18795939,Townsville,NO,2,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18797863,Cairns,NO,2,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18838005,Cairns,YES,1,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
19081640,Townsville,YES,1,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
19081724,Townsville,YES,1,2,,,Denmark,Europe,"56 00 N, 10 00 E",56,10
18247510,Townsville,YES,1,2,,,Ecuador,South America,"2 00 S, 77 30 W",-2,#VALUE!
18305931,Cairns,NO,2,2,,,Estonia,Europe,"59 00 N, 26 00 E",59,26
18260973,Cairns,YES,1,2,,,Finland,Europe,"64 00 N, 26 00 E",64,26
18273168,Cairns,NO,2,2,,,Finland,Europe,"64 00 N, 26 00 E",64,26
18323041,Cairns,YES,1,2,,,Finland,Europe,"64 00 N, 26 00 E",64,26
18356228,Cairns,YES,1,2,,,Finland,Europe,"64 00 N, 26 00 E",64,26
18368984,Cairns,YES,1,2,,,Finland,Europe,"64 00 N, 26 00 E",64,26
18370770,Cairns,YES,1,2,,,Finland,Europe,"64 00 N, 26 00 E",64,26
18743241,Townsville,YES,1,2,,,Finland,Europe,"64 00 N, 26 00 E",64,26
18743242,Townsville,YES,1,2,,,Finland,Europe,"64 00 N, 26 00 E",64,26
18760749,Cairns,NO,2,2,,,Finland,Europe,"64 00 N, 26 00 E",64,26
18185797,Townsville,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18234604,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18247047,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18247049,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18249286,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18273568,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18274117,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18274683,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18288669,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18289945,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18290220,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18299425,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18302693,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18302694,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18320900,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18321999,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18323221,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18338762,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18338806,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18338849,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18338867,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18352705,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18355580,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18355868,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18355917,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18356681,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18356750,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18356796,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18359781,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18373178,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18382607,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18382619,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18413101,Airlie Beach,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18413163,Airlie Beach,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18414054,Airlie Beach,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18414078,Airlie Beach,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18427470,Airlie Beach,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18427471,Airlie Beach,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18428932,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18428950,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18428979,Airlie Beach,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18429596,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18444239,Other,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18444761,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18444937,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18463557,Airlie Beach,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18463701,Airlie Beach,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18463968,Airlie Beach,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18464068,Airlie Beach,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18464165,Airlie Beach,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18464166,Airlie Beach,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18464196,Airlie Beach,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18474121,Other,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18497725,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18498194,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18512178,Airlie Beach,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18514175,Mackay,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18534845,Townsville,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18557037,Townsville,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18560633,Other,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18575771,Townsville,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18592723,Townsville,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18610141,Townsville,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18670748,Townsville,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18670764,Townsville,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18672146,Townsville,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18672979,Townsville,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18672983,Townsville,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18715190,Gladstone,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18726143,Townsville,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18726146,Townsville,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18726399,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18727419,Townsville,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18759842,Townsville,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18759846,Townsville,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18778557,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18780140,Townsville,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18780531,Cairns,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18811021,Cairns,NO,2,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18851069,Yeppoon,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18879656,Yeppoon,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18884423,Rockhampton,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18884703,Yeppoon,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18884725,Yeppoon,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18918928,Yeppoon,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
19131669,Kuranda,YES,1,2,,,France,Europe,"46 00 N, 2 00 E",46,2
18173309,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18173313,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18173658,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18173668,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18174053,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18185144,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18185161,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18185463,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18200061,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18247086,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18247990,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18249277,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18249359,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18249363,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18260969,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18261000,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18261552,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18261560,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18288343,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18288533,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18289311,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18289482,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18289586,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18289792,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18289933,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18289949,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18289961,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18290087,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18290132,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18290502,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18290586,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18299142,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18299167,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18299409,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18299416,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18299417,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18304878,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18304890,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18321989,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18322469,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18322488,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18323024,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18323062,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18336804,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18336806,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18337453,Port Douglas,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18352453,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18353872,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18355365,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18359985,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18368737,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18368950,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18369308,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18370151,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18370174,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18370244,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18370649,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18412372,Airlie Beach,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18413049,Airlie Beach,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18413185,Airlie Beach,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18413190,Airlie Beach,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18414037,Airlie Beach,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18414053,Airlie Beach,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18414113,Airlie Beach,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18414456,Airlie Beach,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18414592,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18414601,Airlie Beach,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18426375,Airlie Beach,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18428642,Airlie Beach,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18428915,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18428925,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18428929,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18444782,Airlie Beach,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18446093,Airlie Beach,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18446595,Airlie Beach,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18446668,Townsville,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18446819,Airlie Beach,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18446828,Airlie Beach,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18446929,Airlie Beach,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
